bugID,week,month,yearday,hour,day,commit_size,changed_file,churn,committer_exp,reporter_exp,assignee_exp,keyword,fix_time,invalid_status,severity,priority,platform,title_size,cc_count,reopened
11380,Thu,Mar,73,19,14,3,1,4,138,20,126,NO,0.0,NO,normal,P3,PC,5,0,NO
11389,Sat,Mar,75,0,16,3,1,1,147,1,50,YES,0.0,NO,normal,P3,Other,8,0,NO
7517,Wed,Jul,212,13,31,3,1,14,322,2,1131,NO,0.0,YES,normal,P3,PC,9,0,NO
100162,Wed,Jun,166,14,15,6,2,53,1496,1,2,NO,0.0,NO,normal,P3,PC,7,1,NO
92872,Wed,Apr,117,21,27,1,12,64,131,29,632,NO,0.0,NO,normal,P3,All,6,1,YES
206017,Fri,Nov,306,11,2,3,2,6,249,64,100,NO,0.0,NO,normal,P3,PC,12,2,NO
52264,Thu,Mar,64,18,4,1,2,57,116,203,477,NO,0.0,NO,normal,P3,PC,8,2,NO
152841,Tue,Aug,240,10,28,3,2,119,577,61,98,NO,0.0,NO,normal,P3,PC,7,1,NO
139555,Mon,Jun,170,8,19,3,4,168,420,3,133,NO,0.0,NO,normal,P3,PC,21,1,NO
98488,Tue,Jun,158,16,7,1,2,10,218,137,853,NO,0.0,NO,normal,P3,PC,10,1,YES
81244,Thu,Feb,41,22,10,5,3,55,1286,27,1213,YES,0.0,NO,normal,P3,PC,6,1,NO
86967,Sun,Mar,65,14,6,6,1,27,1319,358,769,NO,0.0,NO,normal,P3,PC,9,0,NO
27173,Wed,Nov,331,16,27,8,2,34,24,65,680,YES,0.0,NO,enhancement,P3,PC,3,0,NO
51600,Tue,May,132,9,11,1,1,78,150,168,472,NO,0.0,NO,normal,P3,PC,12,1,NO
51600,Tue,May,132,9,11,1,1,10,151,168,472,NO,0.0,NO,normal,P3,PC,12,1,NO
51600,Tue,May,132,9,11,1,7,282,153,168,472,NO,0.0,NO,normal,P3,PC,12,1,NO
51600,Tue,May,132,10,11,3,2,15,154,168,472,NO,1.0,NO,normal,P3,PC,12,1,NO
51600,Tue,May,132,10,11,3,1,293,155,168,472,NO,1.0,NO,normal,P3,PC,12,1,NO
117890,Thu,Nov,328,11,24,4,2,26,294,24,148,YES,0.0,NO,normal,P3,PC,4,0,NO
51606,Tue,May,146,10,25,1,1,114,170,130,473,NO,0.0,NO,normal,P3,PC,12,0,NO
51606,Tue,May,146,10,25,1,1,61,171,130,473,NO,0.0,NO,normal,P3,PC,12,0,NO
120545,Tue,Dec,347,19,13,5,2,9,1689,3,160,YES,0.0,NO,trivial,P3,PC,3,0,NO
120545,Tue,Dec,347,19,13,8,3,30,1690,3,160,YES,0.1,NO,trivial,P3,PC,3,0,NO
120545,Wed,Dec,348,14,14,5,1,4,1700,3,160,YES,4.3,NO,trivial,P3,PC,3,0,NO
120545,Wed,Dec,348,14,14,5,1,15,1703,3,160,YES,4.3,NO,trivial,P3,PC,3,0,NO
120545,Wed,Dec,348,14,14,5,1,2,1705,3,160,YES,4.3,NO,trivial,P3,PC,3,0,NO
154071,Tue,Sep,268,15,25,3,13,269,539,1,167,NO,0.0,NO,enhancement,P2,PC,14,7,NO
104664,Mon,Jul,206,14,25,5,5,127,1512,8,19,YES,0.0,NO,normal,P3,PC,9,0,NO
74355,Mon,Sep,264,19,20,5,1,6,1064,322,1127,YES,0.0,NO,normal,P3,PC,8,0,NO
158548,Tue,Sep,269,16,26,1,6,235,543,31,144,NO,0.0,NO,normal,P3,PC,11,0,NO
97332,Thu,Mar,80,8,20,3,9,1898,286,402,129,NO,0.0,NO,enhancement,P3,PC,12,7,NO
97332,Fri,Mar,81,9,21,7,1,15,287,402,129,NO,4.7,NO,enhancement,P3,PC,12,7,NO
74126,Tue,Sep,265,17,21,5,7,926,1067,320,1126,YES,0.0,NO,normal,P3,PC,7,2,YES
193570,Thu,Jun,172,13,21,5,2,3,2263,3,472,YES,0.0,NO,normal,P3,PC,8,2,NO
96794,Tue,May,151,15,31,5,1,4,1446,271,1352,YES,0.0,NO,normal,P3,PC,3,0,NO
224424,Thu,Mar,87,17,27,8,2,3,138,69,13,YES,0.0,NO,minor,P3,PC,5,0,NO
224424,Thu,Mar,87,22,27,6,1,90,140,69,13,YES,2.6,NO,minor,P3,PC,5,0,NO
224424,Fri,Mar,88,22,28,18,4,185,141,69,13,YES,4.9,NO,minor,P3,PC,5,0,NO
153399,Fri,Nov,321,16,17,3,9,554,424,26,100,NO,0.0,NO,normal,P3,PC,13,1,NO
153399,Sun,Nov,323,15,19,9,1,9,2041,26,100,YES,5.6,NO,normal,P3,PC,13,1,NO
101453,Mon,Jun,178,16,27,5,4,295,1501,1,5,YES,0.0,YES,blocker,P1,PC,7,3,YES
122616,Thu,Jan,5,8,5,3,4,244,257,7,54,NO,0.0,NO,normal,P3,PC,6,1,NO
49763,Fri,Jan,9,16,9,3,1,4,888,188,994,YES,0.0,NO,normal,P3,PC,8,0,NO
47,Sun,Apr,115,6,25,5,1,2,30,38,19,NO,0.0,NO,normal,P3,All,6,0,YES
100,Tue,Oct,276,14,3,9,1,31,110,1,2,NO,0.0,YES,normal,P3,All,16,0,NO
134345,Sat,Apr,91,7,1,1,2,25,498,8,101,NO,0.0,NO,critical,P3,PC,13,1,NO
85432,Mon,Feb,52,15,21,5,3,9,1301,378,1265,YES,0.0,NO,enhancement,P3,PC,5,0,NO
45112,Mon,Nov,321,10,17,1,70,27031,29,180,415,NO,0.0,NO,normal,P3,PC,9,1,NO
53024,Wed,Oct,289,15,15,5,4,253,2449,2,1020,YES,0.0,NO,enhancement,P3,All,7,8,YES
53024,Wed,Oct,289,17,15,6,3,155,2450,2,1020,NO,1.6,NO,enhancement,P3,All,7,8,YES
53024,Thu,Oct,290,16,16,6,5,209,2452,2,1020,NO,4.7,NO,enhancement,P3,All,7,8,YES
236818,Wed,May,140,17,20,5,2,274,2517,85,583,YES,0.0,NO,normal,P3,PC,6,2,YES
236818,Tue,May,146,16,26,5,8,886,2522,85,583,YES,7.2,NO,normal,P3,PC,6,2,YES
236818,Wed,May,147,12,27,6,1,4,2525,85,583,YES,7.4,YES,normal,P3,PC,6,2,YES
236818,Wed,May,147,12,27,6,2,18,2526,85,583,YES,7.4,YES,normal,P3,PC,6,2,YES
236818,Wed,May,147,15,27,6,1,2,2527,85,583,YES,7.4,YES,normal,P3,PC,6,2,YES
105531,Thu,Aug,223,13,11,1,4,90,421,1,25,NO,0.0,NO,blocker,P3,PC,8,2,YES
58859,Mon,May,131,10,10,1,5,81,145,1,496,NO,0.0,YES,normal,P3,PC,9,3,YES
33475,Thu,Feb,58,20,27,3,1,3,596,5,481,NO,0.0,YES,major,P3,PC,10,4,YES
42839,Wed,Sep,253,13,10,3,8,184,708,6,916,YES,0.0,NO,critical,P3,PC,4,0,NO
42839,Wed,Sep,253,19,10,3,3,57,709,6,916,YES,2.8,NO,critical,P3,PC,4,0,NO
147875,Wed,Jun,179,17,28,5,4,38,1916,1,127,YES,0.0,NO,major,P3,All,9,2,NO
62463,Mon,May,138,14,17,5,4,68,994,174,1054,YES,0.0,NO,normal,P3,PC,6,0,NO
122763,Thu,Jan,5,16,5,3,2,10,5,16,9,NO,0.0,NO,critical,P3,PC,6,1,NO
133748,Wed,Mar,88,15,29,5,3,21,1813,1,229,YES,0.0,NO,normal,P3,Macintosh,9,0,NO
133748,Wed,Mar,88,16,29,5,3,54,1814,1,229,YES,1.1,NO,normal,P3,Macintosh,9,0,NO
133748,Wed,Mar,88,18,29,5,1,1,1815,1,229,YES,1.9,NO,normal,P3,Macintosh,9,0,NO
133744,Thu,Jul,208,23,27,8,2,8,46,1,19,YES,0.0,NO,normal,P2,All,7,2,YES
70398,Tue,Jul,202,20,20,5,5,21,1018,1,1093,YES,0.0,NO,normal,P3,PC,12,2,NO
44643,Fri,Oct,283,20,10,3,7,292,748,278,935,YES,0.0,NO,normal,P3,PC,4,0,NO
162104,Thu,Apr,116,13,26,3,2,50,534,1,123,NO,0.0,NO,normal,P3,PC,3,4,NO
54424,Sun,May,137,20,16,1,1,13,159,232,486,NO,0.0,NO,normal,P3,PC,8,0,NO
70665,Thu,Jul,204,17,22,9,1,10,84,310,26,YES,0.0,NO,normal,P3,PC,9,0,NO
84055,Thu,Feb,34,9,3,1,2,14,327,371,485,NO,0.0,NO,normal,P3,PC,7,0,NO
57871,Fri,Apr,114,17,23,5,1,114,955,18,1035,YES,0.0,NO,major,P3,PC,12,3,NO
57871,Fri,Apr,114,18,23,9,2,3,956,18,1035,YES,0.8,NO,major,P3,PC,12,3,NO
49412,Fri,Feb,33,14,2,5,14,5836,2108,4,985,YES,0.0,NO,enhancement,P3,All,8,4,NO
49412,Fri,Feb,33,14,2,5,3,67,2109,4,985,YES,0.1,NO,enhancement,P3,All,8,4,NO
49412,Fri,Feb,33,18,2,5,1,23,2116,4,985,YES,2.3,NO,enhancement,P3,All,8,4,NO
49412,Fri,Feb,33,19,2,5,3,207,2117,4,985,YES,2.5,NO,enhancement,P3,All,8,4,NO
48141,Fri,Dec,339,13,5,3,1,2,845,3,972,YES,0.0,NO,normal,P3,PC,3,0,NO
48143,Fri,Dec,339,14,5,3,9,89,847,4,92,YES,0.0,NO,enhancement,P3,All,3,0,YES
48143,Fri,Dec,339,19,5,4,4,141,851,4,92,YES,2.5,NO,enhancement,P3,All,3,0,YES
164862,Fri,Dec,348,15,14,9,5,224,44,1,17,NO,0.0,NO,normal,P3,PC,8,4,NO
83297,Thu,Jan,20,16,20,7,1,18,22,336,1237,YES,0.0,NO,normal,P3,PC,8,0,NO
83297,Thu,Jan,20,16,20,5,1,2,1233,336,1237,YES,0.7,NO,normal,P3,PC,8,0,NO
157814,Fri,Oct,279,17,6,3,7,99,375,15,109,NO,0.0,NO,normal,P2,PC,11,2,NO
157814,Fri,Oct,279,21,6,12,1,13,376,15,109,YES,2.2,NO,normal,P2,PC,11,2,NO
175409,Tue,Mar,65,1,6,7,1,1520,2165,6,176,NO,0.0,NO,normal,P3,PC,6,6,NO
175409,Thu,Apr,116,21,26,1,5,295,583,6,176,NO,10.3,NO,normal,P3,PC,6,6,NO
80800,Tue,Jan,4,19,4,6,5,105,17,307,741,YES,0.0,NO,enhancement,P3,PC,9,5,NO
80800,Tue,Jan,18,16,18,8,4,138,21,307,741,YES,8.4,NO,enhancement,P3,PC,9,5,NO
251827,Tue,Mar,62,17,3,3,2,18,877,98,307,NO,0.0,NO,normal,P3,PC,11,2,YES
251827,Tue,Mar,69,12,10,4,2,14,885,98,307,NO,7.4,NO,normal,P3,PC,11,2,YES
37779,Wed,May,141,19,21,3,3,93,653,1,894,YES,0.0,NO,normal,P3,PC,4,0,NO
132120,Thu,Mar,75,11,16,3,1,8,43,35,30,NO,0.0,NO,normal,P3,PC,7,0,NO
236336,Mon,Jul,189,17,7,5,8,3466,2405,1,580,YES,0.0,NO,major,P3,PC,10,6,NO
47213,Fri,Nov,325,12,21,1,3,120,188,160,567,NO,0.0,NO,normal,P3,PC,6,1,YES
47213,Wed,Dec,344,11,10,1,3,126,195,160,567,NO,8.8,NO,normal,P3,PC,6,1,YES
182930,Mon,Apr,113,10,23,4,2,53,492,6,211,YES,0.0,NO,normal,P3,PC,7,0,NO
242961,Wed,Aug,219,23,6,5,4,50,2426,1,604,YES,0.0,NO,normal,P3,PC,11,4,NO
258906,Wed,Jan,7,17,7,3,4,78,413,1,175,NO,0.0,NO,normal,P3,All,10,3,NO
87613,Thu,Mar,69,21,10,1,11,407,89,11,772,NO,0.0,NO,normal,P3,PC,11,2,YES
280784,Tue,Oct,279,19,6,5,9,617,2633,4,703,YES,0.0,NO,enhancement,P3,PC,9,8,NO
161617,Thu,Nov,327,16,23,8,2,77,34,5,16,NO,0.0,NO,normal,P3,PC,7,2,NO
148944,Thu,Mar,67,10,8,4,9,270,463,56,159,YES,0.0,NO,normal,P3,PC,7,2,NO
148944,Thu,Mar,67,11,8,4,1,6,464,56,159,YES,0.7,NO,normal,P3,PC,7,2,NO
148944,Thu,Mar,67,11,8,4,1,9,465,56,159,YES,1.1,NO,normal,P3,PC,7,2,NO
148944,Thu,Mar,67,11,8,4,3,25,466,56,159,YES,1.1,NO,normal,P3,PC,7,2,NO
148944,Thu,Mar,67,14,8,4,7,423,467,56,159,YES,2.4,NO,normal,P3,PC,7,2,NO
76159,Fri,Oct,289,14,15,1,1,4,360,248,714,NO,0.0,YES,normal,P3,PC,4,0,YES
144504,Wed,May,151,15,31,3,18,1070,327,2,88,NO,0.0,NO,normal,P3,PC,11,5,YES
8384,Tue,Jan,29,21,29,5,8,2066,13,48,1245,YES,0.0,NO,normal,P3,PC,9,2,NO
77573,Wed,Nov,315,11,10,2,15,495,162,22,405,YES,0.0,NO,normal,P3,PC,8,0,NO
72258,Wed,Nov,329,9,24,1,4,131,18,187,689,NO,0.0,NO,enhancement,P3,PC,13,4,YES
97841,Wed,Jun,152,15,1,5,3,43,1450,219,1361,YES,0.0,NO,normal,P3,PC,5,1,NO
15044,Fri,May,123,21,3,3,1,3,251,1,302,YES,0.0,NO,normal,P2,PC,9,0,NO
127244,Mon,Feb,51,11,20,3,4,192,33,1,18,NO,0.0,NO,normal,P3,All,7,3,NO
267658,Tue,Mar,69,8,10,3,2,71,881,108,329,NO,0.0,NO,normal,P3,PC,10,1,NO
206391,Sun,Feb,52,3,21,5,19,1651,2744,1,503,YES,0.0,NO,enhancement,P3,All,9,8,NO
206391,Mon,Feb,53,7,22,5,1,2,6,1,503,NO,4.9,NO,enhancement,P3,All,9,8,NO
206391,Mon,Feb,53,15,22,5,2,33,2745,1,503,YES,5.2,NO,enhancement,P3,All,9,8,NO
103970,Fri,Aug,231,16,19,6,2,24,17,1,3,NO,0.0,NO,normal,P3,PC,5,2,NO
181488,Tue,Jun,177,17,26,3,2,44,547,5,172,NO,0.0,NO,normal,P3,All,8,1,YES
73479,Mon,Sep,257,11,13,1,3,9,212,7,536,NO,0.0,YES,normal,P3,PC,10,0,YES
314836,Mon,May,151,16,31,5,1,6,2831,1,832,YES,0.0,YES,normal,P3,Macintosh,9,2,YES
314836,Mon,May,151,16,31,5,1,6,2832,1,832,YES,0.1,YES,normal,P3,Macintosh,9,2,YES
245257,Tue,Sep,253,10,9,3,8,2419,679,65,255,NO,0.0,NO,enhancement,P3,All,6,5,NO
245257,Tue,Sep,253,15,9,3,5,28,680,65,255,NO,2.7,NO,enhancement,P3,All,6,5,NO
10881,Wed,Mar,65,18,6,3,1,2,93,15,63,YES,0.0,NO,normal,P3,PC,5,0,NO
10881,Wed,Mar,65,18,6,3,2,6,94,15,63,NO,0.1,NO,normal,P3,PC,5,0,NO
276294,Mon,Aug,229,17,17,3,26,155,460,1,196,NO,0.0,NO,normal,P3,PC,9,5,NO
77283,Thu,Nov,330,20,25,1,3,24,116,266,721,NO,0.0,NO,minor,P3,PC,13,2,YES
11371,Thu,Mar,73,18,14,3,2,27,136,26,124,YES,0.0,NO,normal,P3,PC,7,1,NO
92315,Fri,Apr,112,17,22,1,1,8,115,126,630,NO,0.0,NO,normal,P3,PC,4,3,NO
35338,Mon,Mar,90,16,31,1,1,28,168,1,348,NO,0.0,NO,normal,P3,PC,8,0,YES
100393,Thu,Jun,167,17,16,1,2,4,190,1,3,NO,0.0,NO,normal,P3,PC,5,3,NO
55930,Thu,Mar,85,11,25,1,4,165,132,172,493,NO,0.0,NO,normal,P3,PC,7,2,NO
149853,Thu,Jul,194,14,13,3,1,61,442,82,165,NO,0.0,NO,normal,P3,PC,7,0,NO
110304,Thu,Sep,272,20,29,5,8,108,1582,1,87,YES,0.0,NO,normal,P3,PC,6,0,NO
110304,Wed,Oct,278,17,5,5,6,71,1591,1,87,YES,7.1,NO,normal,P3,PC,6,0,NO
92888,Wed,Apr,117,20,27,1,3,46,150,382,807,NO,0.0,NO,normal,P3,PC,6,0,NO
82985,Mon,Jan,17,20,17,7,1,21,20,321,1229,YES,0.0,NO,normal,P3,PC,5,1,NO
82985,Mon,Jan,17,21,17,5,2,79,1228,321,1229,YES,0.5,NO,normal,P3,PC,5,1,NO
10979,Thu,Mar,66,23,7,3,1,4,106,1,43,YES,0.0,NO,minor,P3,PC,4,0,NO
84877,Sun,Apr,107,17,17,1,2,97,127,199,766,NO,0.0,NO,normal,P3,PC,3,3,NO
84877,Mon,Apr,108,10,18,1,1,4,128,199,766,NO,4.1,NO,normal,P3,PC,3,3,NO
84872,Fri,Mar,77,10,18,1,2,19,96,198,765,NO,0.0,NO,normal,P3,PC,5,4,NO
84872,Fri,Mar,84,14,25,1,3,10,110,198,765,NO,7.4,NO,normal,P3,PC,5,4,NO
84872,Fri,Mar,84,15,25,1,1,15,111,198,765,NO,7.4,NO,normal,P3,PC,5,4,NO
84872,Fri,Mar,84,16,25,1,3,251,112,198,765,NO,7.4,NO,normal,P3,PC,5,4,NO
304316,Tue,Mar,61,15,2,5,3,50,2757,102,798,YES,0.0,NO,normal,P3,All,6,2,NO
177673,Tue,Jul,212,17,31,5,1,1,2302,30,2,YES,0.0,YES,normal,P3,PC,2,3,YES
165346,Wed,Nov,326,9,22,13,1,49,153,1,66,YES,0.0,NO,minor,P3,PC,4,1,NO
165346,Wed,Nov,326,9,22,3,3,13,154,1,66,NO,0.2,NO,minor,P3,PC,4,1,NO
11285,Sat,Mar,75,0,16,3,1,9,145,30,120,YES,0.0,NO,normal,P3,All,4,0,NO
201426,Mon,Sep,260,14,17,7,1,6,584,64,203,NO,0.0,NO,normal,P3,PC,11,4,NO
99982,Wed,Jun,166,0,15,5,1,1,1493,411,1384,YES,0.0,NO,major,P3,PC,6,2,NO
120559,Tue,Dec,347,20,13,5,7,43,1691,4,161,YES,0.0,NO,major,P3,PC,7,2,YES
120559,Tue,Dec,347,20,13,6,29,859,1694,4,161,NO,0.7,NO,major,P3,PC,7,2,YES
215759,Mon,Jan,21,9,21,4,10,4304,449,70,186,YES,0.0,NO,minor,P3,PC,7,0,NO
25433,Mon,Oct,301,11,28,1,1,2,94,12,277,NO,0.0,NO,normal,P3,PC,1,0,NO
25124,Mon,Oct,294,17,21,4,1,12,408,127,270,NO,0.0,NO,normal,P3,PC,4,0,NO
25124,Tue,Oct,295,13,22,3,3,19,411,127,270,YES,4.4,NO,normal,P3,PC,4,0,NO
26142,Mon,Nov,322,15,18,5,1,3,452,192,656,YES,0.0,NO,normal,P3,PC,8,1,NO
46012,Tue,Nov,308,14,4,3,2,3254,793,118,948,NO,0.0,NO,normal,P3,PC,3,3,NO
46012,Tue,Nov,308,14,4,7,1,6,794,118,948,YES,0.6,NO,normal,P3,PC,3,3,NO
135110,Wed,Apr,95,19,5,5,3,145,1831,2,232,YES,0.0,NO,normal,P3,PC,5,0,YES
135110,Thu,Apr,96,1,6,5,18,144,1832,2,232,YES,2.9,NO,normal,P3,PC,5,0,YES
12000,Mon,Mar,84,16,25,3,1,48,155,1,156,YES,0.0,NO,normal,P3,PC,6,0,NO
51104,Wed,Feb,35,19,4,1,2,215,96,293,465,NO,0.0,NO,normal,P3,PC,9,0,NO
43045,Mon,Sep,258,13,15,3,1,126,712,271,918,YES,0.0,NO,normal,P3,PC,10,0,NO
43045,Mon,Sep,258,14,15,3,2,9,713,271,918,YES,0.9,NO,normal,P3,PC,10,0,NO
43045,Mon,Sep,258,15,15,3,1,9,714,271,918,YES,1.2,NO,normal,P3,PC,10,0,NO
43045,Mon,Sep,258,15,15,3,2,8,715,271,918,YES,1.3,NO,normal,P3,PC,10,0,NO
43045,Mon,Sep,258,15,15,3,1,1,716,271,918,YES,1.4,NO,normal,P3,PC,10,0,NO
20881,Mon,Sep,266,15,23,3,2,30,375,1,510,YES,0.0,NO,normal,P3,PC,13,1,NO
86779,Fri,Mar,70,21,11,7,1,17,29,355,1272,YES,0.0,NO,enhancement,P3,PC,6,2,NO
257869,Mon,Dec,343,12,8,3,3,48,751,107,385,NO,0.0,NO,normal,P3,PC,8,2,NO
46788,Fri,Nov,325,15,21,3,1,26,817,72,956,YES,0.0,NO,normal,P3,PC,7,0,NO
85421,Mon,Feb,52,16,21,1,6,18,65,37,601,NO,0.0,NO,normal,P3,PC,9,0,NO
141931,Thu,Oct,292,8,19,1,7,681,550,25,118,NO,0.0,NO,normal,P3,PC,8,3,YES
141931,Thu,Oct,292,13,19,6,1,29,127,25,118,YES,2.5,NO,normal,P3,PC,8,3,YES
141931,Mon,Oct,303,16,30,8,1,2,364,25,118,YES,8.1,NO,normal,P3,PC,8,3,YES
238943,Thu,Sep,260,18,17,5,2,8,2596,117,589,YES,0.0,NO,major,P3,PC,6,3,NO
160089,Fri,Oct,293,20,20,8,1,62,1998,1,175,NO,0.0,NO,normal,P3,PC,6,0,NO
49809,Tue,Feb,48,19,17,1,1,6,61,5,587,NO,0.0,NO,normal,P3,PC,3,4,YES
99507,Mon,Jun,164,17,13,1,3,21,179,5,661,NO,0.0,NO,normal,P3,PC,5,1,YES
190493,Mon,Jun,155,17,4,5,2,85,2258,57,462,YES,0.0,NO,major,P2,PC,13,4,NO
190493,Mon,Jun,155,17,4,5,2,17,2259,57,462,YES,0.1,NO,major,P2,PC,13,4,NO
198153,Mon,Jul,211,19,30,5,2,24,2297,4,484,YES,0.0,NO,minor,P3,PC,8,2,YES
298238,Wed,Jan,6,17,6,5,4,46,2701,1,781,YES,0.0,NO,minor,P3,All,15,5,NO
45782,Tue,Jan,13,10,13,1,1,12,61,2,423,NO,0.0,NO,enhancement,P3,All,8,2,NO
45782,Tue,Jan,13,10,13,1,1,470,62,2,423,NO,0.0,NO,enhancement,P3,All,8,2,NO
45782,Tue,Jan,13,10,13,1,8,916,63,2,423,NO,0.0,NO,enhancement,P3,All,8,2,NO
45782,Tue,Jan,13,10,13,1,1,10,64,2,423,NO,0.7,NO,enhancement,P3,All,8,2,NO
208541,Fri,Nov,320,12,16,3,9,142,17,53,15,NO,0.0,NO,normal,P2,All,7,5,YES
208541,Tue,Nov,324,10,20,4,1,2,18,53,15,NO,6.6,NO,normal,P2,All,7,5,YES
44651,Fri,Oct,283,20,10,3,1,2,749,149,936,YES,0.0,NO,normal,P3,PC,7,0,NO
285230,Wed,Aug,238,16,26,5,2,51,2582,3,714,YES,0.0,NO,normal,P3,PC,7,4,NO
163194,Tue,Sep,265,14,22,5,2,12,2601,93,1,YES,0.0,NO,normal,P3,PC,11,15,NO
163194,Tue,Sep,265,14,22,5,12,2361,2602,93,1,YES,0.0,NO,normal,P3,PC,11,15,NO
163194,Tue,Sep,265,17,22,5,2,4,2604,93,1,YES,1.9,NO,normal,P3,PC,11,15,NO
163194,Tue,Sep,265,18,22,5,2,8,2605,93,1,YES,2.0,NO,normal,P3,PC,11,15,NO
163194,Wed,Sep,266,13,23,6,3,271,2606,93,1,NO,4.6,NO,normal,P3,PC,11,15,NO
152725,Fri,Aug,216,15,4,3,6,94,346,1,311,NO,0.0,NO,major,P3,PC,13,2,YES
152725,Fri,Aug,216,15,4,8,1,24,348,1,311,YES,0.0,NO,major,P3,PC,13,2,YES
152725,Mon,Aug,226,15,14,5,5,69,1931,1,311,YES,7.9,NO,major,P3,PC,13,2,YES
209153,Fri,Nov,313,8,9,1,1,215,615,70,205,NO,0.0,NO,normal,P3,PC,11,2,NO
84064,Mon,Jan,31,18,31,5,3,103,1249,260,1247,YES,0.0,NO,normal,P3,PC,9,0,NO
83599,Wed,Jan,26,12,26,1,3,161,66,136,760,NO,0.0,NO,major,P3,PC,5,2,NO
83593,Thu,Jan,27,11,27,1,2,92,68,342,759,NO,0.0,NO,normal,P3,PC,11,0,NO
40880,Wed,Aug,225,21,13,5,1,10,685,3,248,YES,0.0,NO,normal,P3,PC,7,2,YES
186113,Sat,Aug,230,18,18,3,1,37,568,20,177,NO,0.0,NO,normal,P3,PC,9,2,NO
186114,Tue,Jul,198,17,17,5,3,150,2289,80,449,YES,0.0,NO,major,P3,PC,4,2,YES
13063,Wed,Apr,100,19,10,3,1,9,187,14,216,YES,0.0,NO,major,P1,PC,4,0,NO
252442,Tue,Mar,62,12,3,3,1,22,874,7,308,NO,0.0,NO,normal,P3,All,7,2,NO
149590,Thu,Jun,179,9,28,3,6,67,511,81,164,NO,0.0,NO,normal,P3,PC,9,2,YES
149590,Thu,Jun,179,15,28,6,6,65,513,81,164,NO,2.6,NO,normal,P3,PC,9,2,YES
163370,Mon,Nov,324,12,20,9,1,23,152,91,62,YES,0.0,NO,normal,P3,PC,5,6,NO
163370,Mon,Nov,331,16,27,3,7,128,288,91,62,NO,7.4,NO,normal,P3,PC,5,6,NO
163370,Tue,Nov,332,13,28,9,4,172,158,91,62,NO,7.6,NO,normal,P3,PC,5,6,NO
36165,Mon,Apr,97,18,7,7,1,2,36,8,14,YES,0.0,NO,trivial,P3,All,6,1,NO
78275,Wed,Nov,322,22,17,1,1,30,21,276,408,NO,0.0,NO,minor,P3,PC,7,4,NO
83285,Mon,Mar,66,14,7,1,5,385,79,335,588,NO,0.0,NO,minor,P3,PC,16,0,NO
269934,Fri,Apr,93,2,3,10,2,22,2485,1,74,YES,0.0,NO,normal,P3,PC,8,2,YES
269934,Wed,Apr,112,19,22,8,4,90,443,1,74,NO,8.9,NO,normal,P3,PC,8,2,YES
269934,Thu,Apr,113,17,23,18,7,126,182,1,74,YES,9.0,NO,normal,P3,PC,8,2,YES
269934,Mon,Apr,117,17,27,3,3,18,445,1,74,NO,9.2,NO,normal,P3,PC,8,2,YES
269934,Mon,Apr,117,18,27,14,1,2,2492,1,74,YES,9.2,NO,normal,P3,PC,8,2,YES
269934,Mon,Apr,117,19,27,11,1,23,2494,1,74,YES,9.2,NO,normal,P3,PC,8,2,YES
269934,Tue,Apr,118,15,28,12,1,1,2497,1,74,YES,9.3,NO,normal,P3,PC,8,2,YES
284785,Mon,Aug,229,15,17,3,1,28,458,7,211,NO,0.0,YES,normal,P3,All,11,8,YES
33990,Thu,Mar,65,17,6,1,1,17,22,1,234,NO,0.0,NO,normal,P3,PC,9,0,NO
33225,Thu,Feb,58,14,27,3,2,6,593,1,856,YES,0.0,NO,normal,P3,PC,11,0,NO
149665,Mon,Sep,268,11,25,3,5,183,100,1,44,NO,0.0,NO,normal,P3,PC,10,1,NO
168665,Fri,Dec,356,20,22,5,3,112,2082,1,389,YES,0.0,NO,major,P3,PC,7,3,YES
115658,Mon,Nov,325,12,21,1,6,89,288,10,58,NO,0.0,NO,normal,P3,PC,2,5,NO
115658,Mon,Nov,325,15,21,1,1,10,289,10,58,NO,2.0,NO,normal,P3,PC,2,5,NO
115658,Tue,Nov,326,14,22,1,3,108,290,10,58,NO,4.8,NO,normal,P3,PC,2,5,NO
157247,Thu,Sep,257,3,14,5,4,66,1953,71,329,YES,0.0,NO,normal,P3,PC,13,1,NO
230391,Wed,May,128,10,7,9,4,94,47,108,23,NO,0.0,NO,normal,P3,PC,8,2,NO
209936,Thu,Nov,319,16,15,6,1,44,2367,1,16,NO,0.0,NO,normal,P3,All,10,4,NO
209936,Fri,Nov,334,17,30,3,3,67,21,1,16,NO,8.5,NO,normal,P3,All,10,4,NO
184298,Wed,May,122,9,2,12,1,171,217,1,87,YES,0.0,NO,normal,P4,PC,14,2,NO
184298,Tue,May,142,8,22,13,1,143,220,1,87,YES,8.9,NO,normal,P4,PC,14,2,NO
23048,Tue,Sep,246,19,3,3,2,137,328,3,553,YES,0.0,NO,normal,P3,PC,13,0,NO
47209,Tue,Dec,350,12,16,1,2,25,57,124,432,NO,0.0,YES,normal,P3,PC,13,1,YES
184293,Mon,Apr,120,19,30,1,5,612,306,4,104,NO,0.0,NO,normal,P3,All,7,1,NO
184293,Mon,Apr,120,19,30,5,2,15,2219,4,104,YES,0.1,NO,normal,P3,All,7,1,NO
184293,Tue,May,121,19,1,1,1,28,307,4,104,NO,4.7,NO,normal,P3,All,7,1,NO
